recipient_type,number_of_forms_1042s,u_s_tax_withheld,total_u_s_source_income,interest_income,country,year,tax_haven,afchange,cayman,share_of_total_interest,share_of_total_income,share_of_total_forms,non_int_income,share_of_nonint_inc
Individuals,117,102,433,65,Liechtenstein,2015,0,0,0,3.9354680119105426e-5,3.8487404130365104e-5,3.265954186199585e-5,368,3.833817352774121e-5
Corporations,539,6321,46756,3900,Liechtenstein,2015,0,0,0,2.121437201248606e-5,1.2574425871470833e-4,9.759701306061698e-4,42856,2.2796176595643797e-4
Individuals,1869,318,2890,58,Lithuania,2015,0,0,0,3.511648379858638e-5,2.568789790687186e-4,5.21715245641626e-4,2832,2.9503724845261715e-4
Corporations,131,175,119269,116464,Lithuania,2015,0,0,0,6.335155441185068e-4,3.2075866183258936e-4,2.372023879580858e-4,2805,1.4920495461727844e-5
Individuals,2064,2965,40703,3101,Luxembourg,2015,0,0,0,0.0018775209699899373,0.003617904873714205,5.761478154116191e-4,37602,0.0039173695679079485
Corporations,16249,1182557,30296091,23445986,Luxembourg,2015,0,0,0,0.12753637671885643,0.08147744684635869,0.02942214963306058,6850105,0.03643741909620649
Individuals,44961,5342,26466,5323,Malaysia,2015,0,0,0,0.003222845573446126,0.002352442581326196,0.012550475740659789,21143,0.002202673920915849
Corporations,294,1524,25177,4455,Malaysia,2015,0,0,0,2.4233340337339846e-5,6.771030887287645e-5,5.323473439670017e-4,20722,1.1022549267662188e-4
Individuals,2467,22173,79725,1058,Malta,2015,0,0,0,6.405731010155929e-4,0.0070863932893611035,6.886417929362715e-4,78667,0.008195513850290265
Corporations,770,4506,151550,43221,Malta,2015,0,0,0,2.351041981414513e-4,4.0757426657999073e-4,0.0013942430437230997,108329,5.762290028069574e-4
Individuals,447,199,1246,91,Mauritius,2015,0,0,0,5.5096552166747596e-5,1.1075128301717072e-4,1.247761983958303e-4,1155,1.2032769137103559e-4
Corporations,349,7181,100297,49358,Mauritius,2015,0,0,0,2.6848691635699665e-4,2.6973590376227867e-4,6.31936132804366e-4,50939,2.7095726143492146e-4
Individuals,220510,107199,1097243,148515,Mexico,2015,0,0,0,0.08991938950598373,0.09752894866100277,0.06155346646144192,948728,0.0988383116701817
Corporations,6270,144350,3146091,322653,Mexico,2015,0,0,0,0.0017550976340883757,0.008461007798871063,0.011353121927459527,2823438,0.015018571788046324
Individuals,910,4377,20806,2849,Monaco,2015,0,0,0,0.0017249459024512516,0.0018493508783750032,2.540186589266344e-4,17957,0.0018707570164066547
Corporations,87,2676,11782,2717,Monaco,2015,0,0,0,1.477934583536529e-5,3.168617623784527e-5,1.5753135688819438e-4,9065,4.821899870251797e-5
Individuals,44498,15013,124753,21229,Netherlands,2015,0,0,0,0.012853238526899832,0.011088727777079532,0.012421233280128986,103524,0.010785111620342068
Corporations,9495,90780,17129090,5503091,Netherlands,2015,0,0,0,0.029934517869888187,0.04606648824765855,0.017192646363832248,11625999,0.06184159191356594
Individuals,26758,6671,48277,1922,New Zealand,2015,0,0,0,0.0011636876182910866,0.004291123346885996,0.007469265137976794,46355,0.004829255526843598
Corporations,3071,10131,99605,20816,New Zealand,2015,0,0,0,1.1323035072100253e-4,2.6787485861233903e-4,0.0055606758276281025,78789,4.190983661084047e-4
Individuals,19102,10031,69873,579,Norway,2015,0,0,0,3.505593813686468e-4,0.006210693738570441,0.005332158706391835,69294,0.0072190364033459225
Corporations,1652,38667,845654,313792,Norway,2015,0,0,0,0.001706897492959494,0.002274277854374368,0.002991285075624105,531862,0.0028291067940340443
Individuals,556,185,1406,501,Oman,2015,0,0,0,3.033337652257203e-4,1.2497295659882988e-4,1.5520260919033924e-4,905,9.42827365288201e-5
Corporations,39,28,27826,574,Oman,2015,0,0,0,3.1223203936325637e-6,7.483445425176393e-5,7.06175048119492e-5,27252,1.4496019334153554e-4
Individuals,5162,3103,24312,9087,Panama,2015,0,0,0,0.005501784280650938,0.0021609833007331094,0.0014409278212959196,15225,0.0015861377498909237
Corporations,22347,38807,449914,309888,Panama,2015,0,0,0,0.0016856613626167387,0.0012099859358236222,0.0404638302572469,140026,7.448332611493416e-4
Individuals,9307,2570,21787,9214,Peru,2015,0,0,0,0.005578677271037499,0.001936547514522551,0.0025979688556375673,12573,0.0013098528689247017
Corporations,799,51133,262771,75886,Peru,2015,0,0,0,4.127881627024403e-4,7.066888657439178e-4,0.0014467534960191646,186885,9.940879837308408e-4
Individuals,23041,14059,64830,4569,Philippines,2015,0,0,0,0.0027663312840645027,0.005762444364368521,0.0064316966157456955,60261,0.006277980094986992
Corporations,496,3034,103151,33189,Philippines,2015,0,0,0,1.8053430582625637e-4,2.7741137031997773e-4,8.981098047878668e-4,69962,3.72145348839003e-4
Individuals,33120,19217,90917,3811,Poland,2015,0,0,0,0.002307395168214012,0.008081199356398162,0.009245162619395748,87106,0.0090746873459440925
Corporations,552,5326,67851,4404,Poland,2015,0,0,0,2.3955921626407336e-5,0.00018247655270022401,9.995092988768195e-4,63447,3.37490436919874e-4
Individuals,10511,6516,37807,1717,Portugal,2015,0,0,0,0.0010395690117616003,0.0033604925818861743,0.002934055081294345,36090,0.003759849681022229
Corporations,487,1371,1363525,1342418,Portugal,2015,0,0,0,0.00730219355083526,0.003667025416288234,0.00088181345752357085,21107,1.1227340381842767e-4
Individuals,725,572,2733,455,Puerto Rico,2015,0,0,0,2.75482760833738e-4,2.4292396186671554e-4,2.0237750299099993e-4,2278,2.373216285222676e-4
Corporations,6409,6140,626558,563797,Puerto Rico,2015,0,0,0,0.00306682033269836,0.0016850472934333608,0.01160480995743032,62761,3.338414316126564e-4
Individuals,22910,3349,69728,10466,Russia,2015,0,0,0,0.00633670895579319,0.006197805346887062,0.006395129094515598,59262,0.006173904455437499
Corporations,573,5353,207110,39037,Russia,2015,0,0,0,2.1234498467985087e-4,5.569957528959544e-4,0.0010375341091601769,168073,8.94022258017463e-4
Individuals,5964,2870,16063,3787,Saudi Arabia,2015,0,0,0,0.002292864209400804,0.0014277671421386944,0.0016647992108114807,12276,0.0012789114625721498
Corporations,463,8029,218993,137532,Saudi Arabia,2015,0,0,0,7.4811666964647e-4,5.889535556657994e-4,8.383565314854483e-4,81461,4.333114013575087e-4
Individuals,1339,666,3904,535,Senegal,2015,0,0,0,3.239192902110985e-4,3.4700883539248354e-4,3.7377031242061915e-4,3369,3.50981811453696e-4
Corporations,222,1852,487921,16119,Senegal,2015,0,0,0,8.768063140237509e-5,0.001312200882375293,4.019765658526339e-4,471802,0.002509632655912342
Individuals,85217,26510,109836,10621,Singapore,2015,0,0,0,0.006430554731461827,0.009762823371969473,0.023787591272253848,99215,0.010336200778681642
Corporations,4373,55235,1369052,1071725,Singapore,2015,0,0,0,0.0058297366269440066,0.0036818895731433156,0.007918214065196253,297327,0.0015815565611939945
Individuals,21152,5489,36907,2240,South Africa,2015,0,0,0,0.0013562228225660947,0.0032804956679893414,0.005904398542435353,34667,0.0036116017980603386
Corporations,1816,16730,225570,92092,South Africa,2015,0,0,0,5.009420377881709e-4,6.06641552705038e-4,0.0032882407368846093,133478,7.100028139894863e-4
Individuals,68405,19028,136555,19439,Spain,2015,0,0,0,0.01176947118208139,0.012137753974646667,0.019094666333930137,117116,0.01220112372520364
Corporations,7052,33460,1454464,231186,Spain,2015,0,0,0,0.00125755533540477,0.003911594180580664,0.012769093434201687,1223278,0.006506921157729595
Individuals,199,164,2713,24,Swaziland,2015,0,0,0,1.4530958813208157e-5,2.4114625266900814e-4,5.554913530373653e-5,2689,2.801395342828699e-4
Corporations,13,62,4722,3421,Swaziland,2015,0,0,0,1.860881196274739e-5,1.2699212713894531e-5,2.3539168270649736e-5,1301,6.920343884387852e-6
Individuals,22877,8734,55533,2258,Sweden,2015,0,0,0,0.0013671210416760008,0.004936076243814239,0.0063859174288622145,53275,0.005550179876876123
Corporations,2953,105454,3028667,601722,Sweden,2015,0,0,0,0.0032731165015633685,0.008145211027647778,0.0053470126079406665,2426945,0.012909526509220351
Individuals,39659,25768,649315,20502,Switzerland,2015,0,0,0,0.012413071566183069,0.057714662385468865,0.01107046812568285,628813,0.06550962475679221
Corporations,11599,250516,23873314,9889122,Switzerland,2015,0,0,0,0.05379269563714364,0.06420421276399753,0.021002370213174328,13984192,0.07438540936610724
Individuals,105469,27983,153761,39094,Taiwan,2015,0,0,0,0.023669720993481653,0.01366711719743434,0.029440762569596924,114667,0.011945987347569298
Corporations,4695,147038,2887563,2189351,Taiwan,2015,0,0,0,0.011909155533309838,0.007765729936842744,0.008501261156207732,698212,0.0037139639847857116
Individuals,16510,4320,33485,3537,Thailand,2015,0,0,0,0.002141500055096552,0.002976329624261606,0.004608624240526081,29948,0.003119977230458679
Corporations,533,1654,28290,15534,Thailand,2015,0,0,0,8.449847560050217e-5,7.60823226760009e-5,9.651058990966391e-4,12756,6.78523494152586e-5
Individuals,5320,1801,11474,2425,Trinidad and Tobago,2015,0,0,0,0.0014682322967512409,0.0010198717667247326,0.0014850321598787856,9049,9.427231854688322e-4
Corporations,890,4652,92215,74046,Trinidad and Tobago,2015,0,0,0,4.027793307786007e-4,2.480004024590818e-4,0.0016115276739137126,18169,9.6645448144076e-5
Individuals,9704,4410,31167,2018,Turkey,2015,0,0,0,0.0012218114535439192,0.002770293128247319,0.0027087879848616044,29149,0.003036737554782958
Corporations,322,1655,47249,27477,Turkey,2015,0,0,0,1.4946341020181527e-4,1.2707011891546012e-4,5.83047091011478e-4,19772,1.0517220544359463e-4
Individuals,10263,4803,21190,1804,United Arab Emirates,2015,0,0,0,0.0010922437374594799,0.001883482894970985,0.002864828018202251,19386,0.0020196299782847585
Corporations,871,18704,294241,74685,United Arab Emirates,2015,0,0,0,4.0625522403910807e-4,7.913233901205084e-4,0.0015771242741335323,219556,0.0011678731912995075
Individuals,435042,111407,1229642,108110,United Kingdom,2015,0,0,0,0.06545591488733057,0.10929729466436584,0.12143822573270426,1121532,0.11684100117639852
Corporations,36777,492112,71739842,31453811,United Kingdom,2015,0,0,0,0.1710956019908785,0.19293509394730726,0.06659230703766811,40286031,0.21429145907541078
Individuals,9349,2405,39062,27177,Uruguay,2015,0,0,0,0.016454494486106586,0.0034720438340423133,0.0026096927937418737,11885,0.0012381771531989247
Corporations,2526,3884,64172,47473,Uruguay,2015,0,0,0,2.5823330321762843e-4,1.7258235456925876e-4,0.004573841465512402,16699,8.88261510571812e-5
Individuals,105071,10646,194675,134636,Venezuela,2015,0,0,0,0.08151625711562889,0.017303776903184357,0.029329664298989453,60039,0.0062548521750871045
Corporations,4072,1465,46022,36288,Venezuela,2015,0,0,0,1.9739157220233184e-4,1.237702599574024e-4,0.007373191784468132,9734,5.1777576764512956e-5
Individuals,3845,1382,8751,211,Vietnam,2015,0,0,0,1.2775134623278837e-4,7.778366594568707e-4,0.0010732986193108893,8540,8.896956574100814e-4
Corporations,61,30,141,9,Vietnam,2015,0,0,0,4.895624310573706e-8,3.79201396158223e-7,1.1045302034689491e-4,132,7.021409629048397e-7
Individuals,73350,19517,216042,128260,Argentina,2016,0,0,0,0.08737729811627189,0.017313626990159117,0.019409583491772162,87782,0.007972744696969491
Corporations,1554,3512,58347,16709,Argentina,2016,0,0,0,7.19901999920414e-5,1.123841834444559e-4,0.0024942939414659515,41638,1.4504302250959862e-4
Individuals,150077,41120,293310,10831,Australia,2016,0,0,0,0.007378633368917362,0.023505892060264072,0.03971277521056157,282479,0.025655976729343655
Corporations,17353,301211,5238197,1981138,Australia,2016,0,0,0,0.008535670646467946,0.010089473195986059,0.02785294901303646,3257059,0.011345734229600144
Individuals,16010,6702,63620,6431,Austria,2016,0,0,0,0.004381127430108721,0.005098513016514951,0.004236502136377264,57189,0.00519415479796528
Corporations,1610,17438,657689,262886,Austria,2016,0,0,0,0.0011326360473462084,0.0012667976284196404,0.002584178407825085,394803,0.0013752682745534625
Individuals,2531,9635,37930,3581,Bahamas,2016,0,0,0,0.0024395610833803966,0.0030397139062623714,6.697430922655125e-4,34349,0.003119726226290185
Corporations,17012,87295,1499236,628883,Bahamas,2016,0,0,0,0.002709522589119335,0.0028877305371404235,0.027305616816099592,870353,0.0030318130018323814
Individuals,1448,787,4405,759,Barbados,2016,0,0,0,5.170697744444906e-4,3.530171304267268e-4,3.8316396586347774e-4,3646,3.3114564677440435e-4
Corporations,1363,12461,3765511,480000,Barbados,2016,0,0,0,0.002068064874988322,0.00725288153608783,0.0021877237079910503,3285511,0.011444844755476581
Individuals,25951,10468,108316,4598,Belgium,2016,0,0,0,0.0031323937060550302,0.008680454823904957,0.00686704977770933,103718,0.009420121829991133
Corporations,2854,22869,2718466,1428355,Belgium,2016,0,0,0,0.006154022509404051,0.005236131791377727,0.004580897624802976,1290111,0.004494010250561525
Individuals,5064,7042,198419,165934,Bermuda,2016,1,0,0,0.11304276146597116,0.015901318048159068,0.0013400154165280741,32485,0.002950429603803216
Corporations,10921,353160,8903580,6946120,Bermuda,2016,1,0,0,0.029927139144695587,0.017149494713222423,0.017529076019787423,1957460,0.006818673203363248
Individuals,64775,22776,148079,40330,Brazil,2016,0,0,0,0.027474866934580115,0.01186706552927566,0.017140501304424564,107749,0.009786234858556033
Corporations,3438,57167,611859,176185,Brazil,2016,0,0,0,7.590875208329531e-4,0.0011785228734663537,0.005518264202548225,435674,0.001517639506913081
Individuals,1505,2307,20958,12951,British Virgin Islands,2016,1,0,0,0.008822886230343344,0.00167957616787363,3.982470777793743e-4,8007,7.272307168740142e-4
Corporations,101380,375659,3850290,2164561,British Virgin Islands,2016,1,0,0,0.009325942862228327,0.007416177312875625,0.1627229857051597,1685729,0.005872117519863662
Individuals,420,38,643,70,Brunei,2016,0,0,0,4.768759448104656e-5,5.153008282959939e-5,1.111387193802905e-4,573,5.204236302845137e-5
Corporations,34,39,1184,1035,Brunei,2016,0,0,0,4.459264886693569e-6,2.2805435274861737e-6,5.457271171804527e-5,149,5.190309417822709e-7
Individuals,443955,145725,1585839,29428,Canada,2016,0,0,0,0.020047864719831977,0.12708929241743247,0.11747759562494493,1556411,0.14136004586993897
Corporations,54369,448138,26294913,9944444,Canada,2016,0,0,0,0.042845323620184096,0.05064754531077876,0.08726658127642363,16350469,0.05695570015873708
Individuals,1740,19197,103293,87955,Cayman Islands,2016,1,0,1,0.05991946246543501,0.008277911113091462,4.6043183743263205e-4,15338,0.0013930641607860159
Corporations,119696,2320713,64669936,50953319,Cayman Islands,2016,1,0,1,0.21953076934994809,0.12456301010789282,0.19212162652362197,13716617,0.04778086335286381
Individuals,17793,7924,52881,18399,Chile,2016,0,0,0,0.012534343583668225,0.004237888507172699,0.004708312461746449,34482,0.003131805867272356
Corporations,7552,126695,1319580,156369,Chile,2016,0,0,0,6.737109092438519e-4,0.0025416888750001733,0.012121562320431703,1163211,0.004051963092761726
Individuals,260084,28232,737948,71540,China,2016,0,0,0,0.04873672155962959,0.059139224827274045,0.06882238736024637,666408,0.060526085621403526
Corporations,3038,49477,1473313,963657,China,2016,0,0,0,0.004151885819242961,0.002837799346377734,0.004876232299982986,509656,0.0017753505615099668
Individuals,24519,7956,49524,13241,Colombia,2016,0,0,0,0.009020449121764822,0.003968858199149425,0.006488119667822245,36283,0.0032953805545572444
Corporations,3366,58518,422309,99499,Colombia,2016,0,0,0,4.2868830624263134e-4,8.134240342476002e-4,0.005402698460086482,322810,0.001124485760514999
Individuals,1812,1377,10209,3778,Cyprus,2016,0,0,0,0.002573767599277056,8.181502575542461e-4,4.7948418932639616e-4,6431,5.840915124537011e-4
Corporations,1484,7645,170944,48076,Cyprus,2016,0,0,0,2.0713393110403868e-4,3.2926117631976057e-4,0.0023819383585170347,122868,4.280019715094232e-4
Individuals,10581,1988,21929,723,Czech Republic,2016,0,0,0,4.925447258542381e-4,0.001757392202753165,0.002799901880387747,21206,0.0019260215538941356
Corporations,483,1028,124705,7680,Czech Republic,2016,0,0,0,3.308903799981315e-5,2.4019863225942847e-4,7.752535223475254e-4,117025,4.0764829504745135e-4
Individuals,9062,5596,50328,710,Denmark,2016,0,0,0,4.8368845830775803e-4,0.004033290837710852,0.00239795017862903,49618,0.004506523505664398
Corporations,4398,62125,3538220,1059250,Denmark,2016,0,0,0,0.004563745247565375,0.006815088445795718,0.007059140768704797,2478970,0.008635316333892591
Individuals,282,139,1177,256,East Timor,2016,0,0,0,1.744003455306846e-4,9.432489500845798e-5,7.462171158390934e-5,921,8.364924319232759e-5
Corporations,313,1127,157430,153134,East Timor,2016,0,0,0,6.597730136801285e-4,3.032313914967469e-4,5.023899637572991e-4,4296,1.4964811583198897e-5
Individuals,6894,4458,25132,6170,El Salvador,2016,0,0,0,0.00420332082782939,0.0020140809357286032,0.0018242626938279112,18962,0.0017222116714581063
Corporations,269,376,143569,14305,El Salvador,2016,0,0,0,6.163264174314155e-5,2.7653323792032307e-4,4.317664544751229e-4,129264,4.502819842855266e-4
Individuals,8123,2034,43652,311,Finland,2016,0,0,0,2.118691697657926e-4,0.0034982755453774068,0.002149475756014523,43341,0.003936418945926895
Corporations,1813,26438,937010,295013,Finland,2016,0,0,0,0.0012710542145102704,0.001804807509028564,0.0029100095983769433,641997,0.0022363510572576684
Individuals,69814,34893,277038,7306,France,2016,0,0,0,0.004977222361121803,0.02220185239027458,0.018473901320989528,269732,0.02449823850678926
Corporations,9859,69230,37518282,8779516,France,2016,0,0,0,0.03782626803957911,0.0722652661972137,0.015824481318476715,28738766,0.10010945491704903
Individuals,1014,2625,32505,797,Gabon,2016,0,0,0,5.429573257342016e-4,0.002604953876168162,2.683206225038442e-4,31708,0.0028798590696442164
Corporations,191,799,52751,10818,Gabon,2016,0,0,0,4.66090121200493e-5,1.0160553346150605e-4,3.0657023347490135e-4,41933,0.00014607063410574473
Individuals,332418,49891,948332,58708,Germany,2016,0,0,0,0.039994904239904025,0.07599941914457177,0.08796312099751764,889624,0.08079953781295467
Corporations,24205,235239,21954872,5759695,Germany,2016,0,0,0,0.024815464416970547,0.042288041584786676,0.03885095550397899,16195177,0.05641475148080921
Individuals,19739,12702,64980,4006,Greece,2016,0,0,0,0.002729092907015322,0.005207503549404927,0.005223255194875129,60974,0.005537925031931577
Corporations,420,1488,29576,2362,Greece,2016,0,0,0,1.0176602572338367e-5,5.696736095348909e-5,6.741334976935004e-4,27214,9.479804060176323e-5
Individuals,217,311,1817,645,Guernsey,2016,0,0,0,4.3940712057535764e-4,1.4561455754491772e-4,5.742167167981676e-5,1172,1.0644615963236476e-4
Corporations,9185,93791,1148519,634602,Guernsey,2016,0,0,0,0.002734162720411123,0.0022122023409162947,0.014742657562654289,513917,0.001790193453073284
Individuals,57259,36321,182439,34349,Hong Kong,2016,1,0,0,0.023400302611849548,0.01462067928670184,0.015151647459514413,148090,0.013450180699621925
Corporations,4444,117389,1445907,1080817,Hong Kong,2016,1,0,0,0.004656665987479694,0.002785011697801479,0.0071329744374998,365090,0.0012717651445321428
Individuals,6277,1635,115633,377,Hungary,2016,0,0,0,2.568317588479222e-4,0.009266839918872576,0.001660994622738294,115256,0.010468053391286546
Corporations,537,2733,998085,755573,Hungary,2016,0,0,0,0.003255362462061565,0.001922446188032971,8.619278291938326e-4,242512,8.447733674731683e-4
Individuals,103895,22828,163795,5787,India,2016,0,0,0,0.0039424015608830925,0.013126547304936597,0.027492279166703052,158008,0.014350976784292398
Corporations,2243,35516,3902200,242140,India,2016,0,0,0,0.0010432525600618172,0.007516162967024111,0.0036001938936345746,3660060,0.01274955965623905
Individuals,11470,2649,22054,1996,Indonesia,2016,0,0,0,0.0013597776940595563,0.0017674097149673173,0.0030351455030760287,20058,0.001821755179100659
Corporations,254,1082,29340,26957,Indonesia,2016,0,0,0,1.1614338507304207e-4,5.6512793155780695e-5,4.0769025812892643e-4,2383,8.301011639376856e-6
Individuals,227513,8345,117024,5062,Ireland,2016,0,0,0,0.003448494332329396,0.009378314794791663,0.06020357967230484,111962,0.010168877922149166
Corporations,16210,909233,24360343,16782214,Ireland,2016,0,0,0,0.07230564020403597,0.04692130283445365,0.026018342851456287,7578129,0.026397875381325764
Individuals,48868,27792,241670,48047,Israel,2016,0,0,0,0.03273208360044064,0.019367457414353476,0.012931254615895324,193623,0.017585686660833925
Corporations,6858,45133,590161,311259,Israel,2016,0,0,0,0.001341049593591646,0.0011367296019634864,0.011007636969481014,278902,9.715353538587847e-4
Individuals,66679,11970,325491,13268,Italy,2016,0,0,0,0.009038842908207513,0.02608488054477315,0.017644330165615216,312223,0.0283574567396722
Corporations,4586,77590,1822389,529978,Italy,2016,0,0,0,0.0022833935131595018,0.0035101667555000006,0.007360895762910459,1292411,0.004502022137582325
Individuals,4358,2493,17660,800,Jamaica,2016,0,0,0,5.450010797833893e-4,0.0014152741256154358,0.0011531965215697763,16860,0.001531298849318831
Corporations,557,1297,213714,210426,Jamaica,2016,0,0,0,9.06613790383943e-4,4.116419589807265e-4,8.940294243220946e-4,3288,1.1453515010604743e-5
Individuals,198180,21053,735355,18541,Japan,2016,0,0,0,0.012631081275329777,0.05893142155390367,0.052441598587585646,716814,0.06510417872927808
Corporations,12385,166920,51199782,20005854,Japan,2016,0,0,0,0.08619459156571796,0.09861767858851614,0.019878912783176196,31193928,0.10866183776998892
Individuals,374,319,1732,582,Jersey,2016,0,0,0,3.9648828554241574e-4,1.3880264923929415e-4,9.896638344816344e-5,1150,1.0444802353005074e-4
Corporations,4293,75138,795233,366106,Jersey,2016,0,0,0,0.0015773561648384888,0.001531725904555247,0.006890607394281422,429127,0.0014948334963369165
Individuals,35629,18794,159548,2975,"Korea, Republic of (South)",2016,0,0,0,0.002026722765444479,0.01278619230994856,0.009428003411429454,156573,0.014220643815800552
Corporations,2369,289674,2795041,780616,"Korea, Republic of (South)",2016,0,0,0,0.0033632594384455914,0.005383625558790948,0.0038024339429426246,2014425,0.007017106744293631
Individuals,2189,1066,5879,1676,Kuwait,2016,0,0,0,0.0011417772621462006,4.711436344560106e-4,5.792444207701331e-4,4203,3.817348199102637e-4
Corporations,606,1724,38824,28671,Kuwait,2016,0,0,0,1.235281000641462e-4,7.478025499250271e-5,9.726783323863363e-4,10153,3.536725605312346e-5
Individuals,143,81,567,34,Libya,2016,0,0,0,2.3162545890794048e-5,4.54394354033948e-5,3.784008778900367e-5,533,4.840938829697134e-5
Corporations,13,3092,28395,18142,Libya,2016,0,0,0,7.816423533757945e-5,5.469259583021107e-5,2.086603683337025e-5,10253,3.57155989670713e-5
Individuals,102,31,174,66,Liechtenstein,2016,0,0,0,4.496258908212962e-5,1.3944377002099991e-5,2.699083184949912e-5,108,9.80903177499607e-6
Corporations,574,3608,16979,4352,Liechtenstein,2016,0,0,0,1.8750454866560784e-5,3.27038416834356e-5,9.213157801811172e-4,12627,4.398525974419285e-5
Individuals,2321,564,4908,29,Lithuania,2016,0,0,0,1.9756289142147862e-5,3.933275995764756e-4,6.141737325753673e-4,4879,4.4313209287227617e-4
Corporations,164,244,111225,109327,Lithuania,2016,0,0,0,4.7103193455801725e-4,2.1423433601744062e-4,2.6323308005174776e-4,1898,6.611548506729867e-6
Individuals,1979,548,6544,695,Luxembourg,2016,0,0,0,4.7346968806181945e-4,5.244367994353008e-4,5.236750610799879e-4,5849,5.312317301106668e-4
Corporations,18523,1304070,40009141,30447299,Luxembourg,2016,0,0,0,0.13118122833368137,0.07706299623972272,0.02973089232803978,9561842,0.03330799904988774
Individuals,687,220,2165,627,Macau,2016,0,0,0,4.2714459628023137e-4,1.735033115491177e-4,1.8179119098633232e-4,1538,1.3968787842540698e-4
Corporations,46,297,5900,5241,Macau,2016,0,0,0,2.258068335377874e-5,1.1364194942709819e-5,7.383366879500242e-5,659,2.295579802916218e-6
Individuals,45722,6853,30520,3542,Malaysia,2016,0,0,0,0.002412992280740956,0.0024458757822074235,0.012098772684537244,26978,0.002450259807646703
Corporations,337,2700,33327,7077,Malaysia,2016,0,0,0,3.049103150060907e-5,6.419229234842205e-5,5.409118779112134e-4,26250,9.144001491130611e-5
Individuals,2077,1516,9073,2222,Malta,2016,0,0,0,0.001513740499098364,7.2711110655203e-4,5.49607428935389e-4,6851,6.222377471342414e-4
Corporations,941,6439,107492,49597,Malta,2016,0,0,0,2.1368711167665791e-4,2.070440750477566e-4,0.0015103800507847234,57895,2.016731300300978e-4
Individuals,589,246,1449,119,Mauritius,2016,0,0,0,8.106891061777916e-5,1.1612300158645338e-4,1.558588231309312e-4,1330,1.2079640982171086e-4
Corporations,424,3474,112724,72418,Mauritius,2016,0,0,0,3.1201067107688394e-4,2.1712161198678332e-4,6.805538167191528e-4,40306,1.404030948958135e-4
Individuals,228225,187774,970848,133031,Mexico,2016,0,0,0,0.09062754830583009,0.0778038535846826,0.06039198626325428,837817,0.07609419976511002
Corporations,6838,111972,6185168,331757,Mexico,2016,0,0,0,0.0014293645806906265,0.011913466933120441,0.010975535374352752,5853411,0.02038994244274298
Individuals,951,3039,14841,2253,Monaco,2016,0,0,0,0.0015348592909399702,0.0011893591901618733,2.5164981459680066e-4,12588,0.001143297147996764
Corporations,79,1055,7047,3194,Monaco,2016,0,0,0,1.3761248355651458e-5,1.357347148496205e-5,1.2680130075663458e-4,3853,1.3421652474409999e-5
Individuals,43569,16904,132174,7952,Netherlands,2016,0,0,0,0.0054173107330468895,0.01059243727514692,0.011529054439713993,124222,0.011282384677347794
Corporations,9981,137847,17039460,6523853,Netherlands,2016,0,0,0,0.028107815081014977,0.03282029578957733,0.016020301048759112,10515607,0.036630371843102284
Individuals,30329,6547,51628,2367,New Zealand,2016,0,0,0,0.0016125219448091031,0.0041374729647380365,0.008025538619249597,49261,0.004474099206185939
Corporations,3297,103395,1177298,927049,New Zealand,2016,0,0,0,0.003994161404777185,0.0022676345724851497,0.005291947956893978,250249,8.717246587253121e-4
Individuals,19261,9163,66691,2811,Norway,2016,0,0,0,0.0019149975440888843,0.005344623256592245,0.0050967687475804175,63880,0.0058018606461736014
Corporations,1893,26561,1016837,437147,Norway,2016,0,0,0,0.00188343407480525,0.001958565066603428,0.0030384159788899912,579690,0.002019309037864192
Individuals,557,219,1106,156,Oman,2016,0,0,0,1.0627521055776092e-4,8.863494807081949e-5,1.4739111117814717e-4,950,8.628314987265061e-5
Corporations,35,35,29030,209,Oman,2016,0,0,0,9.004699143178319e-7,5.591569138760441e-5,5.617779147445837e-5,28821,1.0039591122890489e-4
Individuals,6155,2923,22299,10070,Panama,2016,0,0,0,0.006860201091773413,0.0017870440389070557,0.001628711470918305,12229,0.001110691199781731
Corporations,23969,42344,498527,323127,Panama,2016,0,0,0,0.0013921824976257323,9.602301715600505e-4,0.0384721566814655,175400,6.109934710644987e-4
Individuals,12855,3101,48312,10470,Peru,2016,0,0,0,0.007132701631665107,0.0038717284007210046,0.003401638661032463,37842,0.003436975744716678
Corporations,893,39132,213841,76878,Peru,2016,0,0,0,3.312264405403171e-4,4.1188657809220516e-4,0.0014333362224768949,136963,4.7710090523037026e-4
Individuals,25392,15493,72152,3481,Philippines,2016,0,0,0,0.0023714359484074726,0.00578226833020413,0.006719129434534134,68671,0.006237000194636621
Corporations,484,4902,132364,35644,Philippines,2016,0,0,0,1.5357105084184112e-4,2.5495089820285464e-4,7.768586021039385e-4,96720,3.369172663703439e-4
Individuals,38030,21400,104321,2711,Poland,2016,0,0,0,0.0018468724091159606,0.008360295133540651,0.01006334642388678,101610,0.009228664061642135
Corporations,829,8928,191432,35412,Poland,2016,0,0,0,1.5257148615226344e-4,3.687238247920044e-4,0.0013306111180664568,156020,5.434846143414087e-4
Individuals,10777,7331,49651,7830,Portugal,2016,0,0,0,0.005334198068379923,0.003979035991559004,0.0028517666160985493,41821,0.0037983659061306537
Corporations,567,3876,1009463,969248,Portugal,2016,0,0,0,0.004175974466568085,0.0019443617490597766,9.100802218862255e-4,40215,1.4008610284412096e-4
